strain	year	country	clade_membership	fitness
5e65f18d	14.2539	tropics	21	0.5739
49748369	14.2634	north	21	0.5555
3f6c970f	14.2667	north	12	0.5388
57070404	14.2962	north	12	0.5336
3e4c6913	14.2982	north	12	0.5457
3f80b89	14.3035	tropics	21	0.6056
405ce765	14.3042	north	12	0.528
444e63b8	14.3115	tropics	27	0.5606
924a20b	14.3121	north	27	0.5597
66e93944	14.3318	north	21	0.5071
af340ec	14.3475	tropics	12	0.5717
273c36e9	14.3568	tropics	0	0.533
32423251	14.3597	tropics	21	0.6282
59ffd393	14.3667	tropics	21	0.5828
4ff1ce5	14.3739	tropics	21	0.5709
644a06aa	14.379	north	0	0.5086
951ed2	14.3792	tropics	21	0.6327
26a67f64	14.3901	north	27	0.5043
718f449d	14.4081	north	21	0.5757
617c5a10	14.4088	tropics	21	0.5952
64133840	14.411	south	27	0.5618
46c82606	14.429	tropics	21	0.5789
7632992f	14.4317	tropics	21	0.5593
474d4988	14.4432	north	21	0.5627
74f1cbb0	14.4478	north	27	0.528
530b81ea	14.4528	tropics	21	0.6166
4bad84b0	14.4535	north	0	0.5687
18f87e2a	14.4585	tropics	0	0.6045
165a0cdf	14.46	north	21	0.5414
f309544	14.4655	north	21	0.573
3fe75078	14.4693	tropics	21	0.5769
1a4a0b6c	14.4726	south	0	0.5349
760f96af	14.4762	tropics	21	0.5341
6733b861	14.4826	south	12	0.533
1d13daf2	14.4835	tropics	0	0.6376
780ddac9	14.5099	south	21	0.5704
29e9e522	14.5123	south	21	0.6575
5a3d1e90	14.5177	south	12	0.5464
5353ca2	14.5205	tropics	21	0.5775
439039dc	14.5384	south	27	0.5966
25f9f86f	14.5437	south	21	0.5491
62ef3935	14.5589	south	12	0.5361
5ec8167a	14.5652	south	27	0.5926
473350a8	14.5739	tropics	21	0.559
67439b01	14.586	south	27	0.554
50bc62d7	14.5861	south	21	0.5859
4bb0807f	14.5915	south	21	0.5976
74558afa	14.5988	south	21	0.5857
7244d2c6	14.5993	south	21	0.5714
50dbd231	14.6014	south	21	0.5883
76e77672	14.6018	south	21	0.5357
572e19ea	14.6034	south	27	0.5506
13909ba7	14.6069	south	21	0.5391
5f0e7a05	14.6114	tropics	21	0.5679
35a84766	14.6157	south	12	0.5109
1f8c9f5a	14.6163	south	27	0.6043
77f4aa60	14.6304	south	21	0.5156
469570b9	14.632	tropics	21	0.6241
1a1454d9	14.6333	south	21	0.5346
fced6f4	14.6369	south	0	0.5974
4b9fad7c	14.6382	south	21	0.5756
473dd88a	14.6394	tropics	21	0.59
62e82d51	14.6466	south	27	0.6153
2c7b83fb	14.6504	south	27	0.5231
3d43aab4	14.6531	south	27	0.6095
286d1fea	14.6592	tropics	12	0.5081
1200cc7b	14.66	south	27	0.6179
20b99acc	14.6627	south	21	0.4998
7a3ae908	14.6695	south	21	0.5855
7631d63d	14.6695	south	21	0.5851
432d4456	14.6732	tropics	21	0.6176
7fa335d0	14.676	south	12	0.4893
5fff688c	14.6802	south	21	0.5909
384377af	14.6848	south	21	0.6043
5efaba20	14.6916	south	27	0.5461
4e07d422	14.6971	south	27	0.5831
7cc3597c	14.6988	south	21	0.4889
27a14862	14.717	tropics	21	0.5622
57b119f9	14.7177	tropics	27	0.527
f62bc60	14.7301	south	21	0.5197
30ca576b	14.7443	south	21	0.4833
402282	14.7445	south	21	0.5153
12b2219f	14.7447	south	21	0.566
4bddc693	14.7496	north	27	0.574
4a6a0296	14.7507	south	27	0.5384
1d7a3de6	14.7513	south	21	0.4927
6373eddd	14.752	south	21	0.4937
7ca81346	14.7528	tropics	21	0.5259
8058e83	14.7587	tropics	21	0.5979
76fca9a1	14.7591	south	21	0.4817
4009506	14.7596	south	21	0.5154
241f1f24	14.761	south	27	0.5091
54127ff	14.7692	south	12	0.4668
5e1ba95	14.7699	south	21	0.5683
43376281	14.7706	north	21	0.5888
3d6962a8	14.7722	south	27	0.5213
4916caad	14.7732	south	27	0.5411
6b22a773	14.7771	south	21	0.4945
6a78b5e5	14.7819	south	21	0.4956
75594c5b	14.7858	south	21	0.4091
242a4f5c	14.792	south	27	0.4978
3b82b697	14.7955	south	12	0.5003
3f64e67f	14.7962	south	12	0.4357
6b446f1	14.8061	south	21	0.5654
21695c49	14.8212	south	21	0.4444
7eed1916	14.8445	tropics	21	0.5268
6536c2d4	14.869	south	21	0.5078
1d4d0146	14.8759	tropics	27	0.597
3347fe20	14.8784	south	27	0.5264
4ba0e440	14.8849	north	12	0.5852
60a40135	14.8976	tropics	21	0.593
6acbb745	14.8984	north	27	0.5948
2605c521	14.9056	north	27	0.5915
500c656c	14.909	south	21	0.4801
338c7147	14.9127	tropics	21	0.5965
4164d15d	14.9136	tropics	27	0.5877
6decb1da	14.922	north	27	0.5981
49b02105	14.9236	north	21	0.6522
4b65f4f3	14.925	north	21	0.597
532aa2b0	14.9263	north	21	0.5634
556ed0d9	14.9279	south	27	0.5322
3a38a6c5	14.9295	south	21	0.5252
306b39dd	14.9303	south	21	0.4536
f31ba8a	14.9359	tropics	21	0.591
7370bdd4	14.9616	north	0	0.6373
6609181e	14.9639	north	27	0.5676
5f6183c6	14.9689	north	21	0.5809
7173dd8f	14.9836	north	27	0.6106
6ce5ff9d	14.9844	tropics	21	0.5317
53efd1ae	14.9876	tropics	21	0.5497
68e1678e	14.9904	tropics	21	0.5785
4ea8eb55	14.9931	north	27	0.5737
2929e3cd	14.9947	north	27	0.5907
39660075	14.9987	north	21	0.5934
2c31c0fa	15.0084	north	21	0.5641
4d581454	15.0099	north	27	0.6045
72201aea	15.01	north	21	0.6101
4ae51ab4	15.0116	tropics	21	0.6094
3493ef46	15.0259	tropics	0	0.6043
3d5c2e36	15.0276	tropics	21	0.6155
198fbe0	15.0293	north	21	0.569
1e172628	15.0332	tropics	0	0.5673
34da85e3	15.0381	north	21	0.5744
76d3cef2	15.0437	north	21	0.5155
2254ef99	15.0498	north	27	0.5144
c10c0c8	15.0501	tropics	21	0.561
3fc6042d	15.0555	north	21	0.5313
4d0588aa	15.0588	north	21	0.5718
3b08d733	15.0644	tropics	21	0.5349
a720e4c	15.0658	tropics	21	0.5167
793f1aa6	15.0672	north	12	0.4821
7011bbb2	15.0678	north	21	0.6026
77fdf411	15.0711	north	21	0.601
c4a9467	15.072	north	27	0.5747
34af1d2c	15.0805	north	21	0.5883
34c1818e	15.0849	north	21	0.5545
577daa3b	15.0858	north	21	0.5547
6ce467a	15.0862	north	27	0.5954
5c220325	15.0862	north	27	0.5776
17b62a3c	15.0884	north	21	0.5681
b449584	15.0964	tropics	0	0.5523
582b6946	15.0976	tropics	21	0.4898
5e795f05	15.1115	north	21	0.4822
2e54f1df	15.1117	north	21	0.5762
629fb1c8	15.1201	north	27	0.4787
68987946	15.1227	north	21	0.492
1a995536	15.1255	north	21	0.5547
30a43026	15.1283	north	27	0.5276
139af24a	15.1347	north	29	0.557
5e8696fc	15.1353	tropics	0	0.5324
2dcda965	15.1369	north	27	0.5693
221238ad	15.1395	north	27	0.5667
3cda5c49	15.1398	north	21	0.5768
69712037	15.1417	tropics	21	0.5677
2dd14b80	15.1417	north	21	0.5485
2d77a929	15.1421	tropics	21	0.4988
ae8c559	15.1439	north	27	0.5683
38cec993	15.147	north	27	0.5229
1fa297d0	15.1499	tropics	21	0.4553
39252b39	15.1522	tropics	27	0.5445
44ff9254	15.1523	north	18	0.5755
4a905839	15.1525	north	21	0.5136
52bc73d2	15.1557	north	21	0.5096
2d5c83b1	15.157	tropics	21	0.5953
4a627fc5	15.1593	tropics	27	0.5456
11518b1a	15.1596	north	21	0.5017
7f0b8b07	15.1597	north	21	0.5013
1c84a9b3	15.1618	north	21	0.5015
5986d859	15.166	north	21	0.5135
a285dc1	15.167	north	21	0.5712
25d4f02	15.168	north	27	0.4908
5e1dc944	15.1683	north	21	0.4635
29aac2e9	15.1707	north	21	0.4622
672240e1	15.1733	north	27	0.5404
32f2bb15	15.1753	tropics	21	0.4931
118e99ea	15.1763	north	21	0.5098
c22eeaa	15.1795	south	18	0.5913
21b4129c	15.1853	tropics	21	0.5636
153950e2	15.1892	north	27	0.5416
3a0299f4	15.1908	north	21	0.4189
564fc19b	15.1909	north	21	0.4747
69c1b813	15.1915	north	21	0.5209
561d12ae	15.1925	north	21	0.5614
589b1c54	15.1948	north	27	0.4829
1b21c8c4	15.1988	north	21	0.5066
648f8f9d	15.2009	north	27	0.4336
7468687b	15.2044	north	27	0.5106
3fc58612	15.2056	north	21	0.4971
2f1ca654	15.2088	north	21	0.5822
4ac283b5	15.2128	tropics	0	0.6071
40dc70d4	15.2166	north	27	0.4914
29e4df99	15.2174	north	27	0.4883
5e27291	15.2187	north	21	0.5384
3ebc3db	15.2225	north	21	0.4974
28585fc9	15.2234	north	27	0.5006
6707c2fb	15.2244	north	27	0.5279
643c5890	15.227	north	21	0.5191
f7c065c	15.2303	north	21	0.4423
707270c6	15.2337	north	0	0.4816
6ed59690	15.2349	north	21	0.5096
5bd4bd06	15.2425	north	27	0.505
7de9a86d	15.2443	north	21	0.4852
642a1244	15.2481	north	27	0.4701
69464213	15.2517	north	27	0.4939
795dfe6d	15.2566	north	27	0.5117
1799c817	15.2625	north	21	0.4678
c15cdff	15.2736	north	21	0.5374
b5fd351	15.2766	north	27	0.5029
26cb1428	15.2806	tropics	21	0.5877
1614dfa7	15.2834	north	21	0.5464
66e1b9a8	15.2889	north	21	0.5149
6fe6ad4f	15.304	north	18	0.5057
7ee4a1a6	15.3053	north	27	0.5005
19cb1b3a	15.31	north	21	0.5864
11424a6	15.3118	tropics	21	0.5544
44209fe0	15.3155	tropics	0	0.5863
533021a0	15.3361	north	21	0.4339
44d7f474	15.3439	tropics	29	0.603
1d5db7f5	15.3532	north	27	0.512
742a8bf0	15.3573	north	27	0.5212
2d3b32f9	15.3653	south	21	0.5013
25778977	15.3858	tropics	21	0.5472
9ef259a	15.3999	tropics	18	0.5422
18ee0360	15.4112	tropics	21	0.4769
6fe7604d	15.4174	north	27	0.5101
35aad4b8	15.4467	tropics	27	0.564
24083b4e	15.4823	south	27	0.561
4399f6d9	15.4839	tropics	21	0.4976
6b9904d9	15.5278	tropics	21	0.5574
446e9bc7	15.5292	tropics	21	0.505
6078cb26	15.561	tropics	0	0.559
1631ed9a	15.5612	south	21	0.5482
f1eac00	15.5906	tropics	21	0.5174
3215ae6a	15.6285	south	18	0.6013
7134f909	15.6319	tropics	21	0.5525
1d6852ea	15.6324	tropics	21	0.5542
71b28edb	15.6343	south	21	0.494
79186342	15.6435	tropics	21	0.5634
78b0b84	15.6441	tropics	0	0.5544
12da143	15.6499	tropics	21	0.5145
1bc166d8	15.6597	tropics	27	0.6193
4b4f986d	15.6932	tropics	21	0.6539
25e36f5d	15.6969	tropics	27	0.5964
5c3ae747	15.6985	tropics	21	0.5271
4e16034d	15.7609	tropics	29	0.6405
74ce9d02	15.7742	south	0	0.499
736fd4e9	15.782	tropics	21	0.5121
75601ada	15.8278	south	21	0.5306
c0cff3b	15.8362	tropics	21	0.5212
4ebb9b06	15.8566	tropics	27	0.5084
3ff04c5f	15.9962	tropics	29	0.5125
75b81584	16.0051	tropics	29	0.6059
9b0b52e	16.0352	tropics	21	0.5186
38472e75	16.0531	tropics	21	0.4915
7e2c47e2	16.0838	tropics	29	0.6732
47ab8dd	16.1126	tropics	0	0.5371
6c7ed4d0	16.1338	tropics	21	0.5055
40da273c	16.1338	tropics	0	0.5398
699d6f54	16.165	tropics	21	0.5117
520f00d0	16.1797	tropics	0	0.5759
2300656	16.1973	tropics	29	0.6049
2a80cbd5	16.2102	north	18	0.5867
4b4c54b8	16.2252	tropics	18	0.6058
788603c2	16.2258	tropics	29	0.6533
168e4c6	16.2388	tropics	0	0.5405
3998f120	16.2499	tropics	27	0.4544
48a5a578	16.2662	tropics	29	0.5849
1654e838	16.283	tropics	18	0.5728
6673602b	16.305	north	18	0.6037
1233bdf0	16.3116	tropics	29	0.6227
559d55fd	16.3149	tropics	21	0.5594
75056782	16.3184	tropics	21	0.5576
67e4a0a6	16.3392	tropics	21	0.6173
1fbd2e00	16.3412	tropics	29	0.6027
590e4b84	16.3524	tropics	0	0.5643
5fcd2644	16.3548	tropics	0	0.541
3250e7c	16.3644	tropics	21	0.4992
3028077	16.3775	tropics	0	0.5816
2d51be5e	16.3885	south	18	0.5977
4559e6d2	16.3888	tropics	29	0.6211
6f240356	16.3893	tropics	29	0.5381
6e74f8b3	16.4238	tropics	29	0.5816
2db92586	16.4358	north	18	0.5726
22b8a48b	16.4361	tropics	29	0.554
5f6fc98e	16.4457	tropics	21	0.5279
77aa55eb	16.457	tropics	18	0.5959
25555af4	16.4585	south	18	0.5683
1169574c	16.4586	tropics	29	0.5602
308b13b6	16.4596	tropics	29	0.604
3506b281	16.4701	south	27	0.6401
625d2c7b	16.4704	tropics	29	0.659
1b3c085	16.4858	tropics	29	0.5783
1c0fbc73	16.4902	tropics	27	0.55
2c29ef2	16.4977	tropics	0	0.5376
3f9ea69a	16.4996	south	29	0.5909
2623260a	16.5001	south	18	0.6019
38154dbf	16.5076	south	29	0.5638
19487eb1	16.5318	tropics	29	0.5297
6584f170	16.5327	tropics	29	0.5851
d1125d5	16.5358	tropics	29	0.5677
795b7a4e	16.5361	south	26	0.6004
52deeedd	16.5385	south	29	0.612
280e1d1e	16.5418	tropics	29	0.5777
26f272a6	16.5442	south	29	0.6291
135c1938	16.5475	south	29	0.5733
4d447a02	16.551	tropics	29	0.6086
92cd7d5	16.5566	south	18	0.6077
193efc93	16.5574	tropics	29	0.5904
67c09f36	16.5625	south	18	0.5947
720e0b9a	16.5667	south	18	0.5803
7c1cb4f4	16.567	south	18	0.6149
30f0b555	16.5676	south	18	0.5716
485a4f	16.5682	south	29	0.6103
91c40a8	16.569	tropics	29	0.5603
4e00facb	16.5776	south	29	0.5544
71063b34	16.5783	south	29	0.5712
35a4e531	16.5867	south	29	0.5675
f43e033	16.5872	tropics	29	0.6163
74bfe40	16.5898	tropics	6	0.6401
1e812e8e	16.5918	south	29	0.5382
18868520	16.6119	south	29	0.6146
2976ecf9	16.6144	south	6	0.6492
6065b355	16.6183	tropics	29	0.5644
3e2be34a	16.6185	south	18	0.518
4915be21	16.6224	south	18	0.5925
5d21770	16.6228	south	29	0.5584
7e1d543a	16.6271	tropics	29	0.5795
2ea36af2	16.6274	tropics	18	0.6287
1d43f9b8	16.6326	south	29	0.5283
33cf604a	16.6335	tropics	29	0.4663
4ab33504	16.6354	tropics	29	0.5362
a5b160d	16.6373	south	18	0.592
2307f014	16.6395	south	18	0.5053
411006aa	16.6452	south	29	0.5679
f228979	16.6454	tropics	29	0.5389
340ebae4	16.6478	south	18	0.5223
68cefd2d	16.6482	south	18	0.5408
6b0eccc5	16.6489	tropics	29	0.6129
551f14dc	16.6524	north	29	0.5701
7d25ee76	16.6525	south	18	0.5604
3863df0a	16.6551	tropics	18	0.5548
23f0e813	16.6555	south	18	0.5271
389bd71d	16.6559	south	18	0.5485
4d2132e2	16.6616	tropics	29	0.5411
30ada854	16.6642	tropics	29	0.5466
4bcf3f45	16.6648	south	18	0.5072
3d2bd4a9	16.6665	south	18	0.5425
21480925	16.6669	tropics	29	0.5554
345ed77a	16.6692	south	18	0.5372
4b3f350f	16.6698	south	29	0.5397
2997f930	16.6702	south	26	0.5877
4b3d9f76	16.671	south	18	0.5373
15c25438	16.6751	south	18	0.5357
65335ef5	16.6761	south	29	0.5105
145a4de9	16.6786	south	18	0.526
a0b8fa1	16.6818	tropics	18	0.5257
b958e0d	16.6826	south	29	0.5361
50f82f9e	16.6903	tropics	29	0.591
17fc40c0	16.6915	south	18	0.4743
3fd24c7f	16.6938	tropics	18	0.5696
25109107	16.6939	south	29	0.5605
6885ee61	16.694	south	18	0.5197
5cc212f6	16.6953	south	29	0.4872
2ea92eec	16.701	tropics	29	0.5475
153558ea	16.7021	south	18	0.4883
4f13a251	16.7022	south	18	0.5531
31cf992a	16.7024	tropics	18	0.5993
5584477d	16.7026	south	18	0.5022
3b1c7e58	16.7058	tropics	29	0.6003
45d74081	16.7076	south	18	0.5916
3bae3238	16.7083	tropics	29	0.5558
35356a49	16.7088	tropics	6	0.5839
344d6cde	16.7088	tropics	21	0.5308
65c4e24c	16.7097	south	18	0.542
1e33d2f2	16.713	south	18	0.4831
432b4006	16.7138	tropics	29	0.5588
272828bd	16.7188	south	29	0.5038
5f2d9cf3	16.7193	south	18	0.4891
4ef33edc	16.7197	south	18	0.5169
1777463a	16.7203	south	18	0.4933
6158ba1	16.7213	tropics	29	0.5216
3c0e0b14	16.7214	south	18	0.5435
7c5b04e3	16.7216	south	18	0.5022
45ea2b9c	16.7216	south	29	0.5195
4fde8830	16.723	south	18	0.5204
7e23633f	16.7258	tropics	29	0.4985
65afb621	16.7303	tropics	18	0.6002
4b87c920	16.7305	tropics	29	0.5454
5f4903bb	16.7328	tropics	29	0.6035
5ebb7277	16.7329	south	18	0.5481
251e05df	16.7335	tropics	18	0.5949
2df1a1c0	16.7347	tropics	29	0.5281
43109c3	16.735	south	18	0.5151
6076190c	16.7355	tropics	29	0.4994
3ff1ddd6	16.737	tropics	29	0.577
33c3f4b2	16.7378	south	29	0.5531
4c8d9e82	16.745	tropics	29	0.5656
28e8dd81	16.7472	south	18	0.501
2cdf6429	16.7476	tropics	29	0.5481
68f90379	16.7506	south	18	0.5209
23cc98cb	16.7521	tropics	29	0.5452
3cf2d0a3	16.7522	tropics	18	0.5724
59fcbe6f	16.7563	tropics	18	0.5924
684dfb5c	16.7572	tropics	29	0.5117
777a58fd	16.7574	south	18	0.4424
1e8a32b0	16.7577	south	18	0.4555
aa913d1	16.7583	tropics	29	0.4741
7fa6da7d	16.7587	tropics	29	0.53
45e70e4c	16.7588	south	18	0.4821
5df846b7	16.7589	tropics	29	0.5327
3b122baa	16.7612	south	18	0.4935
3e3eec00	16.7622	tropics	29	0.6265
427cbc32	16.7622	south	18	0.4652
4a5afc17	16.7625	tropics	29	0.5428
3dc283cb	16.7645	tropics	29	0.5405
85ea8b8	16.768	tropics	18	0.5884
595b1b3	16.7695	south	18	0.5309
2974bc08	16.7712	tropics	29	0.4979
24f9bf55	16.7718	south	29	0.5335
26ab6a36	16.7718	south	18	0.5086
3094c595	16.7747	south	18	0.4338
3c8b8b28	16.7751	south	18	0.4998
20ca521f	16.7759	tropics	6	0.5776
2eace1c	16.7765	tropics	29	0.6011
74031197	16.778	south	29	0.5122
5a17c4f8	16.779	south	18	0.4272
734eaf69	16.7846	south	29	0.5256
5765e576	16.7906	north	18	0.5837
46a7e7db	16.791	south	18	0.5082
6fe275b4	16.7918	south	29	0.4738
15944c6e	16.7919	south	18	0.5136
25cdbb76	16.7924	south	29	0.469
22056e63	16.7958	tropics	29	0.5185
d2bc2aa	16.7973	south	26	0.5714
17ba67ad	16.7984	tropics	29	0.5228
226f5f80	16.8013	south	18	0.5162
325d94d6	16.8021	south	18	0.48
2f49d90d	16.8022	tropics	29	0.499
1043fd1c	16.8047	south	29	0.5679
459ccd84	16.8106	tropics	29	0.529
25decbe9	16.8166	north	26	0.6347
516babb8	16.8191	south	29	0.4569
29da55a3	16.8257	south	18	0.5104
1722c528	16.8262	north	18	0.5305
184aa937	16.8265	tropics	29	0.5746
6fa67805	16.8288	south	18	0.4566
687deea5	16.8355	south	18	0.3983
2c42b092	16.8389	south	18	0.4756
72799197	16.8462	tropics	29	0.5331
7d6a017f	16.8474	north	18	0.5677
2e6ba3f6	16.8502	south	6	0.5708
38a81cf5	16.8588	tropics	29	0.508
1edc00a	16.8592	north	18	0.543
2f37feea	16.8626	south	29	0.479
52b8cfda	16.8634	tropics	29	0.5401
221b5928	16.8644	tropics	26	0.63
78dc504f	16.8652	north	18	0.5671
7e728820	16.8685	tropics	29	0.5095
39c9a990	16.8712	south	29	0.4644
27032c8e	16.8812	tropics	29	0.5444
370e399f	16.8847	south	18	0.4358
1a426487	16.8865	tropics	29	0.6092
77899683	16.8879	tropics	29	0.4874
fde07e8	16.8947	tropics	29	0.4988
3caedb93	16.8973	south	18	0.4768
63d3fca9	16.8993	tropics	18	0.5461
762eb12d	16.9049	tropics	29	0.4668
5b091cc8	16.9207	tropics	18	0.6315
1323543d	16.9253	north	29	0.5695
38d45e3	16.9297	north	26	0.6254
b3cea59	16.939	north	29	0.5923
7ebaf466	16.9395	tropics	18	0.4963
1d735510	16.9404	tropics	21	0.5267
c415fc8	16.9428	north	6	0.647
1e8cf065	16.9429	tropics	29	0.5452
70a81e4a	16.9492	north	18	0.5799
1c0c4e6d	16.9528	north	18	0.5746
7d1ca7c7	16.9529	north	18	0.5673
2120ba0f	16.9575	south	29	0.5582
638ea48a	16.9639	north	18	0.5685
6ceee42	16.9692	tropics	29	0.496
1bebdaed	16.9697	north	29	0.5586
29cf9f9c	16.9725	tropics	29	0.5553
bf6f15c	16.9752	north	29	0.5293
16f086b	16.9785	north	18	0.6193
16cd12d7	16.981	tropics	29	0.5224
4a001299	16.9841	north	18	0.5617
75a69933	16.9896	north	18	0.5349
118afade	16.9917	south	18	0.4949
2aa5e0e2	16.992	north	18	0.5912
741e31fa	16.9966	north	18	0.5566
7363e2a2	16.9986	north	18	0.56
15e32d76	17.003	tropics	29	0.4937
2f60f579	17.0055	tropics	18	0.472
7222179b	17.0102	tropics	18	0.5653
2e21a0c2	17.0106	tropics	29	0.5223
10568ed2	17.0135	north	18	0.5542
18db00cf	17.0171	north	18	0.5724
10606a01	17.0191	tropics	18	0.5413
a6c078a	17.0198	north	29	0.5333
289e8880	17.0202	north	29	0.5369
5206864d	17.0206	tropics	18	0.5168
64b79479	17.0211	north	29	0.543
2eeba579	17.0228	tropics	6	0.5518
c112a37	17.0236	tropics	18	0.5403
52b4cd6	17.0251	tropics	18	0.5879
43167f79	17.0289	north	29	0.523
bc9aa05	17.0301	north	29	0.5268
6df72d00	17.0309	north	29	0.5293
43dba029	17.0327	north	29	0.5408
2a053bbb	17.0388	tropics	6	0.5682
49f00544	17.0388	north	29	0.5645
186ce405	17.0415	tropics	29	0.5264
7eb2dba8	17.0476	north	29	0.5945
2debe5f2	17.0499	north	18	0.5131
7abc7361	17.0501	north	6	0.6639
52912e17	17.0515	north	18	0.4784
926be2	17.0528	north	29	0.6148
419dcac2	17.0536	north	18	0.5253
f30ef28	17.0551	north	18	0.5431
301a171d	17.0639	north	18	0.5776
5e76f498	17.0736	north	29	0.5401
721df5e8	17.0778	tropics	18	0.5275
2f211431	17.0827	tropics	29	0.5147
f3c2252	17.0838	north	26	0.5829
191e538	17.0878	north	18	0.4642
521a6346	17.0882	north	18	0.5652
44c799f6	17.0893	north	6	0.6227
50aefdb	17.0903	north	29	0.4879
7e75bc8d	17.0916	north	29	0.549
53f2b47e	17.0931	north	29	0.555
17f0d096	17.0952	north	18	0.4984
312be88d	17.1042	north	18	0.5122
62d422e2	17.1064	north	29	0.4618
6340fc4e	17.1089	north	18	0.4958
7d2451e1	17.109	north	29	0.5584
7f8117c8	17.1101	north	18	0.4988
42d953fb	17.1121	tropics	18	0.4608
3f8b3084	17.1142	north	29	0.4298
5f17e99a	17.1151	north	18	0.5211
ba6e802	17.1167	north	18	0.523
3823498	17.124	tropics	18	0.5033
2938a072	17.1248	north	27	0.5303
c3c685f	17.1278	north	29	0.5412
73b15c18	17.1287	north	18	0.4748
5b42cfd3	17.1298	north	6	0.5982
d75d8b2	17.1319	north	18	0.5014
3ab3f6a	17.1341	north	18	0.532
1eac53c6	17.1384	north	18	0.4886
38091695	17.1482	north	18	0.5257
6997f3a1	17.1503	north	29	0.4964
7c9ef946	17.1512	north	18	0.498
34736f97	17.1531	north	18	0.5002
239a850b	17.1541	tropics	18	0.6136
31c4caef	17.1572	north	18	0.4033
2c8657ae	17.1576	north	18	0.4576
5c5b95ff	17.163	tropics	6	0.5307
288b0a8f	17.1695	north	18	0.4895
208936a9	17.1707	north	29	0.4814
4094fd4e	17.1716	north	21	0.4849
6cb290c	17.1729	north	29	0.4461
584f8abd	17.1767	tropics	29	0.4667
45142af5	17.178	north	18	0.4654
6984bc7a	17.1827	north	18	0.4762
3bb304e4	17.184	north	18	0.4565
5782de2d	17.1862	north	29	0.5522
6bbbe3f4	17.1872	north	29	0.5403
368f783d	17.1873	north	29	0.5472
2bb5da28	17.1877	north	18	0.5182
5c3294dc	17.189	north	18	0.4789
45ca4ee6	17.1895	north	6	0.5368
3fd4fc89	17.1904	north	18	0.4647
909d437	17.1904	north	26	0.5401
555cd8ac	17.1905	north	18	0.4718
168f010f	17.192	north	29	0.5097
4ec8f612	17.192	tropics	18	0.5241
449974c5	17.194	north	29	0.5078
1ae8b1f0	17.1943	north	18	0.5041
74eaef4d	17.2043	north	6	0.5992
13f4498e	17.2116	north	18	0.4962
40409576	17.212	tropics	6	0.5777
d9d6b2c	17.2121	north	29	0.4621
42f0a1a3	17.2135	north	29	0.505
1584ecad	17.2135	north	18	0.4632
3dda7b6d	17.2135	north	18	0.4351
5cfee2cc	17.2156	north	29	0.4394
19063a31	17.2183	north	29	0.4745
41f3c31c	17.2215	north	29	0.4553
29f6dbf7	17.222	north	29	0.5131
274fd277	17.2254	north	26	0.4476
f4c50ec	17.2272	north	6	0.4877
633974cc	17.2276	north	26	0.5082
2a88ced2	17.2313	tropics	18	0.5581
3fc26632	17.2313	tropics	18	0.5604
5cc4a88d	17.2325	north	18	0.4949
473a8438	17.2364	tropics	18	0.5196
54252845	17.2377	south	29	0.5664
50298e86	17.2421	tropics	18	0.5261
42d9949f	17.2572	north	6	0.4984
2d7cd52	17.2578	tropics	29	0.5169
4efeedd4	17.2586	north	29	0.4724
3922c54c	17.2593	north	29	0.485
22de7406	17.2648	south	6	0.5991
1236485d	17.2653	north	18	0.4899
5847fa63	17.2661	tropics	26	0.5491
1fbe48d9	17.2782	north	18	0.4561
281b3512	17.2806	north	29	0.4849
4ecd90ce	17.286	north	26	0.5733
3a833567	17.2878	north	6	0.473
483017ad	17.291	south	6	0.5681
a595436	17.3018	tropics	29	0.5157
c57819b	17.3028	north	6	0.4711
51ec22dd	17.3042	tropics	29	0.4883
23c9ea11	17.3118	tropics	18	0.5402
9cfa40c	17.3177	tropics	18	0.5309
71a5da46	17.3189	north	6	0.5016
407c29fb	17.3206	south	4	0.5231
4713e	17.3427	tropics	18	0.4599
731ede49	17.3615	north	6	0.5166
71b4ffc2	17.3941	tropics	18	0.5394
5c83d3b2	17.3976	tropics	18	0.5204
154a4b13	17.4104	north	6	0.4595
3484af3e	17.4521	tropics	29	0.4365
10edb97c	17.453	tropics	26	0.5401
46fa33	17.4895	north	6	0.5132
2ba1146f	17.4948	tropics	6	0.5241
178b4f25	17.5557	tropics	26	0.6526
6b7f13c8	17.6021	tropics	18	0.5174
683fc400	17.6287	south	29	0.4961
189cfd5a	17.6305	tropics	18	0.5204
2e4f7fd4	17.6393	south	6	0.5383
383d0621	17.6417	tropics	18	0.4596
1e5df87	17.6821	south	6	0.5752
121ad737	17.7038	tropics	26	0.5362
3a3b2fe8	17.7218	tropics	18	0.5596
2d3eb0a3	17.7413	tropics	26	0.5836
29877348	17.7716	south	6	0.5484
5fa5e02d	17.7856	south	6	0.5918
7a6a91c5	17.7991	tropics	26	0.5632
294e5ef4	17.8024	tropics	18	0.5339
6c2c4aec	17.8035	tropics	26	0.551
385739a0	17.8097	south	6	0.5395
5bd4c21c	17.8245	tropics	6	0.5693
52c19f21	17.8421	tropics	26	0.526
7d9950c6	17.8544	tropics	26	0.6302
1fe027ca	17.8556	tropics	26	0.5402
3a6c86ce	17.8608	tropics	6	0.4486
4bdb7dac	17.8673	tropics	26	0.6389
9360083	17.8755	tropics	26	0.5877
4fe96060	17.8806	tropics	6	0.5147
1cc16813	17.9145	tropics	6	0.5595
