config,run,method,bg_bin,bg_bin_low,same_rate,null_rate,n_same,n_null
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,11,variant_ag,1,1,0.23448275862068965,0.30461270670147955,145,1149
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,11,variant_ag,2-3,2,0.06178489702517163,0.053938584779706276,437,3745
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,11,variant_ag,4-7,4,0.004201680672268907,0.005046356061495129,952,8521
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,11,variant_ag,8-15,8,0.0,0.00013538211602247342,1546,14773
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,11,variant_ag,16-31,16,0.0013550135501355014,0.0002406449284081338,738,8311
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,11,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,11,variant_phylo,0,0,0.9922480620155039,0.969639468690702,129,1054
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,11,variant_phylo,1,1,0.6758620689655173,0.5134899912967799,145,1149
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,11,variant_phylo,2-3,2,0.16018306636155608,0.16208277703604806,437,3745
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,11,variant_phylo,4-7,4,0.005252100840336135,0.003990142002112428,952,8521
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,11,variant_phylo,8-15,8,0.0,0.0003384552900561836,1546,14773
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,11,variant_phylo,16-31,16,0.0013550135501355014,0.0002406449284081338,738,8311
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,11,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,11,variant_tsne,0,0,0.9844961240310077,0.9819734345351043,129,1054
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,11,variant_tsne,1,1,0.4206896551724138,0.42384682332463014,145,1149
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,11,variant_tsne,2-3,2,0.04576659038901602,0.02883845126835781,437,3745
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,11,variant_tsne,4-7,4,0.0,0.0005867855885459453,952,8521
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,11,variant_tsne,8-15,8,0.00129366106080207,0.0004061463480674203,1546,14773
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,11,variant_tsne,16-31,16,0.0013550135501355014,0.0002406449284081338,738,8311
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,11,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,variant_ag,0,0,0.9776119402985075,0.9298751200768491,134,1041
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,variant_ag,1,1,0.22929936305732485,0.2274914089347079,157,1455
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,variant_ag,2-3,2,0.07592190889370933,0.06635333149018524,461,3617
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,variant_ag,4-7,4,0.00861244019138756,0.005571943625040971,1045,9153
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,variant_ag,8-15,8,0.0,0.00018495684340320593,1799,16220
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,variant_ag,16-31,16,0.0,0.0,602,5408
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,variant_phylo,0,0,1.0,0.9558117195004803,134,1041
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,variant_phylo,1,1,0.6242038216560509,0.3161512027491409,157,1455
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,variant_phylo,2-3,2,0.052060737527114966,0.06441802598838817,461,3617
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,variant_phylo,4-7,4,0.004784688995215311,0.002075822134819185,1045,9153
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,variant_phylo,8-15,8,0.0011117287381878821,0.0,1799,16220
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,variant_phylo,16-31,16,0.0,0.0,602,5408
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,variant_tsne,0,0,0.9925373134328358,0.9644572526416907,134,1041
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,variant_tsne,1,1,0.36942675159235666,0.3134020618556701,157,1455
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,variant_tsne,2-3,2,0.03470715835140998,0.04340613768316284,461,3617
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,variant_tsne,4-7,4,0.0019138755980861245,0.0018573145416803233,1045,9153
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,variant_tsne,8-15,8,0.0011117287381878821,0.0,1799,16220
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,variant_tsne,16-31,16,0.0,0.0,602,5408
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,12,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,13,variant_ag,0,0,0.9421965317919075,0.9299809038828771,173,1571
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,13,variant_ag,1,1,0.24,0.20684168655529037,125,1257
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,13,variant_ag,2-3,2,0.052980132450331126,0.023835797837122048,453,4531
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,13,variant_ag,4-7,4,0.010843373493975903,0.012593925283098741,830,9449
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,13,variant_ag,8-15,8,0.0,0.0001320306311064167,1316,15148
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,13,variant_ag,16-31,16,0.0,0.0,420,5504
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,13,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,13,variant_phylo,0,0,0.9884393063583815,0.9713558243157224,173,1571
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,13,variant_phylo,1,1,0.704,0.4335719968178202,125,1257
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,13,variant_phylo,2-3,2,0.2781456953642384,0.21606709335687485,453,4531
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,13,variant_phylo,4-7,4,0.0024096385542168677,0.006349878293999365,830,9449
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,13,variant_phylo,8-15,8,0.0,0.0,1316,15148
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,13,variant_phylo,16-31,16,0.0,0.0,420,5504
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,13,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,13,variant_tsne,0,0,0.9826589595375722,0.9471674092934437,173,1571
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,13,variant_tsne,1,1,0.576,0.315035799522673,125,1257
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,13,variant_tsne,2-3,2,0.02207505518763797,0.019863164864268375,453,4531
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,13,variant_tsne,4-7,4,0.0024096385542168677,0.0007408191342999259,830,9449
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,13,variant_tsne,8-15,8,0.0,6.601531555320834e-05,1316,15148
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,13,variant_tsne,16-31,16,0.0,0.0007267441860465116,420,5504
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,13,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,14,variant_ag,0,0,0.9421487603305785,0.9033078880407125,121,1179
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,14,variant_ag,1,1,0.18222222222222223,0.18857459789240155,225,1803
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,14,variant_ag,2-3,2,0.03346456692913386,0.03705429969704032,508,4291
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,14,variant_ag,4-7,4,0.0050150451354062184,0.004397130293913446,997,8642
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,14,variant_ag,8-15,8,0.0,0.0,1801,17764
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,14,variant_ag,16-31,16,0.0,0.0,356,4158
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,14,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,14,variant_phylo,0,0,0.9917355371900827,0.9287531806615776,121,1179
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,14,variant_phylo,1,1,0.64,0.3056017748197449,225,1803
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,14,variant_phylo,2-3,2,0.15748031496062992,0.16243299930086227,508,4291
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,14,variant_phylo,4-7,4,0.015045135406218655,0.014927100208285119,997,8642
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,14,variant_phylo,8-15,8,0.0,0.00011258725512272011,1801,17764
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,14,variant_phylo,16-31,16,0.0,0.0,356,4158
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,14,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,14,variant_tsne,0,0,1.0,0.9541984732824428,121,1179
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,14,variant_tsne,1,1,0.37777777777777777,0.19356627842484747,225,1803
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,14,variant_tsne,2-3,2,0.021653543307086614,0.02004194826380797,508,4291
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,14,variant_tsne,4-7,4,0.0010030090270812437,0.0006942837306179125,997,8642
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,14,variant_tsne,8-15,8,0.0,0.0,1801,17764
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,14,variant_tsne,16-31,16,0.0,0.0,356,4158
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,14,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,15,variant_ag,0,0,0.9767441860465116,0.9330783938814532,129,1046
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,15,variant_ag,1,1,0.16901408450704225,0.15942028985507245,213,1587
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,15,variant_ag,2-3,2,0.03578528827037773,0.055601890464275786,503,3597
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,15,variant_ag,4-7,4,0.013397129186602871,0.007414494140157857,1045,8362
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,15,variant_ag,8-15,8,0.0,5.799454851243983e-05,1888,17243
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,15,variant_ag,16-31,16,0.0,0.0,506,5386
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,15,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,15,variant_phylo,0,0,0.9767441860465116,0.9359464627151052,129,1046
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,15,variant_phylo,1,1,0.647887323943662,0.33018273471959675,213,1587
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,15,variant_phylo,2-3,2,0.12326043737574553,0.13650264108979707,503,3597
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,15,variant_phylo,4-7,4,0.0019138755980861245,0.0033484812245874193,1045,8362
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,15,variant_phylo,8-15,8,0.0,0.0,1888,17243
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,15,variant_phylo,16-31,16,0.0,0.0,506,5386
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,15,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,15,variant_tsne,0,0,0.9922480620155039,0.9732313575525813,129,1046
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,15,variant_tsne,1,1,0.323943661971831,0.25582860743541275,213,1587
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,15,variant_tsne,2-3,2,0.015904572564612324,0.02863497358910203,503,3597
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,15,variant_tsne,4-7,4,0.0019138755980861245,0.002391772303276728,1045,8362
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,15,variant_tsne,8-15,8,0.0005296610169491525,0.0005219509366119584,1888,17243
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,15,variant_tsne,16-31,16,0.0,0.0,506,5386
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,15,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,16,variant_ag,0,0,0.9741379310344828,0.9392324093816631,116,938
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,16,variant_ag,1,1,0.22631578947368422,0.2085635359116022,190,1448
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,16,variant_ag,2-3,2,0.06981981981981981,0.07221929362150764,444,3794
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,16,variant_ag,4-7,4,0.02059732234809475,0.0098974481278321,971,8386
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,16,variant_ag,8-15,8,0.0,6.60676532769556e-05,1651,15136
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,16,variant_ag,16-31,16,0.0,0.0,746,7618
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,16,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,16,variant_phylo,0,0,1.0,0.9722814498933902,116,938
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,16,variant_phylo,1,1,0.6473684210526316,0.5276243093922652,190,1448
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,16,variant_phylo,2-3,2,0.2725225225225225,0.30284659989457036,444,3794
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,16,variant_phylo,4-7,4,0.061791967044284246,0.05568805151442881,971,8386
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,16,variant_phylo,8-15,8,0.0,0.0004624735729386892,1651,15136
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,16,variant_phylo,16-31,16,0.0,0.0,746,7618
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,16,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,16,variant_tsne,0,0,1.0,0.9776119402985075,116,938
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,16,variant_tsne,1,1,0.4,0.2776243093922652,190,1448
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,16,variant_tsne,2-3,2,0.036036036036036036,0.02820242488139167,444,3794
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,16,variant_tsne,4-7,4,0.0,0.0,971,8386
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,16,variant_tsne,8-15,8,0.0,6.60676532769556e-05,1651,15136
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,16,variant_tsne,16-31,16,0.0,0.0,746,7618
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,16,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,17,variant_ag,0,0,0.9803921568627451,0.9420415224913494,102,1156
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,17,variant_ag,1,1,0.23270440251572327,0.22315112540192927,159,1555
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,17,variant_ag,2-3,2,0.036855036855036855,0.029583042161658513,407,4293
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,17,variant_ag,4-7,4,0.0,0.0008728542333430317,1027,10311
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,17,variant_ag,8-15,8,0.0,0.0,1382,15547
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,17,variant_ag,16-31,16,0.0,0.0006448839208942391,384,4652
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,17,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,17,variant_phylo,0,0,1.0,0.972318339100346,102,1156
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,17,variant_phylo,1,1,0.7044025157232704,0.40192926045016075,159,1555
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,17,variant_phylo,2-3,2,0.12039312039312039,0.13580246913580246,407,4293
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,17,variant_phylo,4-7,4,0.043816942551119765,0.05673552516729706,1027,10311
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,17,variant_phylo,8-15,8,0.002894356005788712,0.00038592654531420853,1382,15547
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,17,variant_phylo,16-31,16,0.0,0.0006448839208942391,384,4652
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,17,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,17,variant_tsne,0,0,1.0,0.972318339100346,102,1156
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,17,variant_tsne,1,1,0.3836477987421384,0.21929260450160773,159,1555
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,17,variant_tsne,2-3,2,0.007371007371007371,0.013976240391334731,407,4293
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,17,variant_tsne,4-7,4,0.0,0.0003879352148191252,1027,10311
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,17,variant_tsne,8-15,8,0.0,0.0,1382,15547
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,17,variant_tsne,16-31,16,0.0,0.0004299226139294927,384,4652
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,17,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,18,variant_ag,0,0,0.9766081871345029,0.9237958303378864,171,1391
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,18,variant_ag,1,1,0.11848341232227488,0.11919504643962849,211,1938
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,18,variant_ag,2-3,2,0.03636363636363636,0.026961770623742453,605,4970
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,18,variant_ag,4-7,4,0.0,0.001834508062180168,1127,10357
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,18,variant_ag,8-15,8,0.0,0.0001277139208173691,1536,15660
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,18,variant_ag,16-31,16,0.0,0.0,315,3360
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,18,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,18,variant_phylo,0,0,0.8128654970760234,0.0,171,1391
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,18,variant_phylo,1,1,0.0,0.0,211,1938
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,18,variant_phylo,2-3,2,0.0,0.0,605,4970
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,18,variant_phylo,4-7,4,0.0,0.0,1127,10357
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,18,variant_phylo,8-15,8,0.0,0.0,1536,15660
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,18,variant_phylo,16-31,16,0.0,0.0,315,3360
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,18,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,18,variant_tsne,0,0,0.9766081871345029,0.9209202012940331,171,1391
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,18,variant_tsne,1,1,0.2985781990521327,0.17234262125902994,211,1938
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,18,variant_tsne,2-3,2,0.01652892561983471,0.018712273641851105,605,4970
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,18,variant_tsne,4-7,4,0.0,0.00019310611180843875,1127,10357
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,18,variant_tsne,8-15,8,0.0,0.0001277139208173691,1536,15660
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,18,variant_tsne,16-31,16,0.0,0.0,315,3360
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,18,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,19,variant_ag,0,0,0.950354609929078,0.9351032448377581,141,1017
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,19,variant_ag,1,1,0.12169312169312169,0.14243845252051582,189,1706
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,19,variant_ag,2-3,2,0.06191369606003752,0.04950099800399202,533,5010
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,19,variant_ag,4-7,4,0.006357856494096276,0.005916012025991659,1101,10311
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,19,variant_ag,8-15,8,0.0006485084306095979,0.0003117401334247771,1542,16039
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,19,variant_ag,16-31,16,0.0,0.0,277,3211
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,19,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,19,variant_phylo,0,0,0.9929078014184397,0.9616519174041298,141,1017
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,19,variant_phylo,1,1,0.5343915343915344,0.31477139507620167,189,1706
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,19,variant_phylo,2-3,2,0.058161350844277676,0.03473053892215569,533,5010
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,19,variant_phylo,4-7,4,0.0018165304268846503,0.0008728542333430317,1101,10311
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,19,variant_phylo,8-15,8,0.0,0.00018704408005486625,1542,16039
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,19,variant_phylo,16-31,16,0.0,0.0,277,3211
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,19,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,19,variant_tsne,0,0,0.9574468085106383,0.9134709931170109,141,1017
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,19,variant_tsne,1,1,0.3492063492063492,0.2696365767878077,189,1706
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,19,variant_tsne,2-3,2,0.0300187617260788,0.028542914171656688,533,5010
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,19,variant_tsne,4-7,4,0.0027247956403269754,0.0006788866259334691,1101,10311
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,19,variant_tsne,8-15,8,0.0,0.0002493921067398217,1542,16039
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,19,variant_tsne,16-31,16,0.0,0.0,277,3211
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,19,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,20,variant_ag,0,0,0.9612403100775194,0.9227941176470589,129,1088
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,20,variant_ag,1,1,0.15060240963855423,0.15714285714285714,166,1610
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,20,variant_ag,2-3,2,0.047520661157024795,0.040198922503108164,484,4826
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,20,variant_ag,4-7,4,0.006711409395973154,0.0036152602035962327,1043,10511
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,20,variant_ag,8-15,8,0.0,0.0,1465,15986
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,20,variant_ag,16-31,16,0.0,0.0,275,3222
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,20,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,20,variant_phylo,0,0,0.9922480620155039,0.9595588235294118,129,1088
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,20,variant_phylo,1,1,0.6144578313253012,0.3875776397515528,166,1610
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,20,variant_phylo,2-3,2,0.1115702479338843,0.10464152507252383,484,4826
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,20,variant_phylo,4-7,4,0.01725790987535954,0.017315193606697744,1043,10511
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,20,variant_phylo,8-15,8,0.0,0.0,1465,15986
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,20,variant_phylo,16-31,16,0.0,0.0,275,3222
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,20,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,20,variant_tsne,0,0,0.9767441860465116,0.9678308823529411,129,1088
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,20,variant_tsne,1,1,0.3192771084337349,0.2677018633540373,166,1610
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,20,variant_tsne,2-3,2,0.024793388429752067,0.019063406547865726,484,4826
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,20,variant_tsne,4-7,4,0.0,9.513842641042717e-05,1043,10511
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,20,variant_tsne,8-15,8,0.0,0.0,1465,15986
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,20,variant_tsne,16-31,16,0.0,0.0,275,3222
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,20,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,21,variant_ag,0,0,0.9333333333333333,0.9461538461538461,120,1170
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,21,variant_ag,1,1,0.22282608695652173,0.1859052247873633,184,1646
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,21,variant_ag,2-3,2,0.048013245033112585,0.044625616820424804,604,4661
nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,21,variant_ag,4-7,4,0.004651162790697674,0.004880636604774536,1075,9425
