strain	date	country
1c59e59a	4.6421	south
20368e69	4.6415	south
5810d34e	4.637	south
443d35cf	4.6124	south
76b9a1c4	4.6382	south
2d5b6d50	4.6381	south
7c11012e	4.6153	south
4bdc690a	4.6435	south
a710669	4.6216	south
3349e9ec	4.6381	south
13a82a07	4.6405	south
6a8ab298	4.6391	south
4d528453	4.623	south
6d60b4f3	4.658	south
6ca25007	4.6541	south
60962a66	4.6619	south
7be52404	4.6641	south
33626d47	4.6442	south
3950bf9	4.6667	south
24314eef	4.6672	south
498abf8e	4.5731	south
4ca96f2a	4.6604	south
1fa5f859	4.6776	south
a84f64a	4.6335	south
204067d0	4.6812	south
6395731d	4.6889	south
2d21676a	4.6933	south
58d69cec	4.7513	south
7f2e9a49	4.7084	south
12d10e61	4.806	south
3a44c6dd	4.8244	south
2dae81b3	5.6203	south
1b6f76f8	5.6167	south
e0a06fa	5.6154	south
6871d494	6.3133	south
7c8092e7	6.3658	south
7629329f	6.4443	south
2f554c7	6.473	south
3219e79d	6.5086	south
788cfc25	6.5067	south
19ad18d8	6.5426	south
278f6471	6.5552	south
7acdc68f	6.5846	south
5c18d490	6.5931	south
3b43d9bf	6.5547	south
2293e932	6.5898	south
3bfadcd1	6.6006	south
545a4fa0	6.6131	south
340a8630	6.6237	south
4902575e	6.6339	south
57849448	6.6292	south
433ca3c4	6.6451	south
85de0ae	6.6436	south
17eea0f4	6.6509	south
5b1bf75f	6.6307	south
236f0d45	6.6387	south
22dc013	6.6609	south
3cc6357d	6.6615	south
788c7c9c	6.655	south
390bd31e	6.6706	south
7eb02db4	6.6732	south
7d42632c	6.6677	south
6a9904f5	6.6682	south
70e7777e	6.653	south
6b21c515	6.6783	south
2a4c4f87	6.666	south
11074cab	6.6648	south
5996a320	6.6755	south
66651a00	6.6909	south
750f121d	6.6932	south
775d7f08	6.6761	south
3d6bcf29	6.6832	south
5e826e3f	6.6493	south
1eb4f412	6.7021	south
63ae8ce	6.6942	south
5902a218	6.6899	south
6b8e3785	6.7101	south
3274a8f8	6.6731	south
5735d3dc	6.6802	south
31d2e7d8	6.6683	south
558452fa	6.7205	south
314af962	6.723	south
73d95f9	6.721	south
a6b6515	6.716	south
72fa5d56	6.7367	south
3dca98c6	6.7388	south
2535272f	6.712	south
d71d65f	6.7367	south
50766220	6.7679	south
1a1e1bf1	6.7448	south
f2b7a9	6.7748	south
177c1117	6.7683	south
8f9fc3a	6.7756	south
149e6ba	6.7623	south
187b163a	6.7785	south
65d2f35	6.7574	south
31a4b008	6.7815	south
67ed64a8	6.7196	south
c99b9df	6.7702	south
21c8b55e	6.7796	south
3f5dab4	6.7536	south
59be9c8d	6.7865	south
7973a92d	6.7577	south
b90f8c8	6.7582	south
3c820051	6.7844	south
1e54dc3b	6.7745	south
370f116f	6.7683	south
3883456c	6.7818	south
29b08787	6.8033	south
580e8cf8	6.8084	south
240fec99	6.799	south
7237f0b9	6.812	south
1331577	6.7834	south
739fc0e5	6.8171	south
56b94475	6.8192	south
11ffe4c8	6.815	south
ddce210	6.8011	south
85be932	6.7592	south
774e0220	6.8266	south
33a754e8	6.7991	south
291fe22a	6.8211	south
56dbb58e	6.8338	south
7cdd56f5	6.8297	south
1249af37	6.8457	south
3711070b	6.8446	south
6b1531a2	6.819	south
79dadf0a	6.8341	south
284897a2	6.8525	south
75633ecd	6.8496	south
7ab08c2f	6.8537	south
29d47c79	6.8565	south
156eac40	6.836	south
5196d9f5	6.8677	south
1ed7be64	6.8627	south
26de8341	6.8617	south
415da404	6.8709	south
53cfe424	6.8676	south
441802c8	6.8792	south
6c628371	6.8682	south
14c64f1b	6.8792	south
7f643874	6.8754	south
23a04980	6.8751	south
64b6c18b	6.8885	south
23316e34	6.8685	south
60cc5bae	6.8959	south
31719582	6.9012	south
2974511d	6.9008	south
1b3b5ec6	6.902	south
7d6eff4	6.9127	south
47902aab	6.9182	south
2dea4b87	6.9236	south
7606cd5c	6.8793	south
29c6ec9	6.8924	south
6adb6f7c	6.9234	south
5c40d0c4	6.926	south
6a55be38	6.9356	south
37b8daf6	6.9371	south
584c3231	6.9678	south
50285ecd	6.9604	south
3ef09b9b	7.0244	south
1118ff09	7.033	south
44364bca	7.0372	south
3c6640	7.0197	south
66678bd8	7.0427	south
22b66c8e	7.072	south
7affbd89	7.0634	south
7e1e9da8	7.1104	south
3845c791	7.1099	south
7ab6245a	7.2506	south
7a541648	7.271	south
79a22221	7.3927	south
3a76b17a	7.3773	south
4d7ab402	7.4102	south
7121f62e	7.4067	south
2d5aad9b	7.4205	south
62c04f81	7.4131	south
4aff23be	7.4244	south
6f44bea	7.4218	south
48a13fde	7.4405	south
18ae9e3a	7.4674	south
de2c7b6	7.4683	south
50d3db92	7.4584	south
73d6c8dd	7.4832	south
7b7a361b	7.4865	south
5fa2ec10	7.4719	south
281204bc	7.4947	south
6d3c28fe	7.5059	south
2cf459e4	7.5009	south
bc5ef7e	7.5015	south
702aefe2	7.5112	south
3b964a90	7.5001	south
62e36b26	7.5217	south
7ec977b3	7.5192	south
6c98ace0	7.529	south
1a85875a	7.5452	south
21de6e1f	7.5558	south
65aebbb2	7.5599	south
49a07848	7.5614	south
2956d12	7.5475	south
15f2ff43	7.5578	south
634dd016	7.5668	south
132f2861	7.5733	south
75256c32	7.5655	south
6d839f61	7.5721	south
4aa98af3	7.5795	south
6ff325a0	7.5693	south
6b62231	7.546	south
4bad472e	7.5666	south
68e0f303	7.5535	south
51f22a27	7.5813	south
1ab0b97c	7.5822	south
398cfdec	7.5794	south
1456c73f	7.594	south
7698d265	7.5987	south
6bbe31c2	7.6087	south
3b68b29f	7.6015	south
43819b22	7.6092	south
7dbed11d	7.6066	south
8346a23	7.6033	south
5bd2f9a5	7.6104	south
6d610869	7.6174	south
587c463b	7.6168	south
253c21f6	7.5712	south
fb8e7d7	7.5975	south
7ae0f258	7.6241	south
617284d7	7.6247	south
18ac5aa5	7.6263	south
7e298e70	7.6331	south
2dafa04a	7.631	south
33fa0afe	7.6242	south
5390ffa0	7.6327	south
71973f49	7.6186	south
2370e88f	7.6367	south
16c2a69f	7.6362	south
6b7aea2d	7.6392	south
4e5061b3	7.6424	south
25e09dc7	7.644	south
4938111c	7.6342	south
65045b8b	7.6204	south
5dc0d8b4	7.6492	south
19ef59a6	7.6396	south
56ca131b	7.6547	south
1502ab81	7.6581	south
5551e7a5	7.6614	south
47634c47	7.6431	south
2302d82e	7.6605	south
18578a92	7.6632	south
13d47684	7.6378	south
33bf900f	7.6334	south
11496a3a	7.6657	south
35375d83	7.6257	south
1eaa0485	7.669	south
e5156df	7.6376	south
62e53283	7.6417	south
58c5a8d4	7.6576	south
7a21f524	7.628	south
5d622729	7.6696	south
5996ff36	7.6442	south
4c4e1f7f	7.6765	south
33d16cbd	7.6651	south
6808b35b	7.6322	south
697a83e0	7.6732	south
57347673	7.6557	south
3ae978f6	7.6846	south
16f6f8a	7.676	south
7363ef9e	7.6883	south
3738d83	7.6923	south
2e25a38e	7.6761	south
6d16719c	7.6863	south
39b2c9bb	7.6971	south
5502712b	7.687	south
6623743c	7.6976	south
34d8d32e	7.7116	south
6cce64e5	7.7023	south
16a1dfe7	7.7047	south
5b8a3fac	7.7093	south
45de7f8f	7.7099	south
193dddb4	7.6878	south
24f3bfb3	7.7038	south
2f7ecb97	7.7073	south
43b88e48	7.7133	south
903c8ac	7.6976	south
2afc78d1	7.7159	south
1f3cf3d0	7.7215	south
706adaac	7.7305	south
4aa739c0	7.7305	south
356122c6	7.7199	south
1c7eaaf2	7.7083	south
2f8f86e9	7.6911	south
6d5d78c	7.7367	south
38da768d	7.7382	south
1eb6a2c8	7.7326	south
caa3d8d	7.7052	south
636300fb	7.7424	south
4d9766b5	7.7308	south
246918e9	7.7228	south
203d849d	7.7472	south
2ba3de9d	7.7557	south
39b0cdbf	7.7304	south
4d45a854	7.7313	south
5433cef9	7.7603	south
687a4f11	7.7391	south
4b89912a	7.7548	south
181e7680	7.7578	south
aef8a4e	7.731	south
73d4099d	7.7638	south
207a8799	7.748	south
a88bb7d	7.7675	south
778f67a7	7.7588	south
4acfe318	7.7493	south
12ee48b2	7.7702	south
7b798b87	7.7883	south
6fe9a461	7.7581	south
5ffb2b9d	7.796	south
1c632ee5	7.7827	south
4090b218	7.8027	south
7501e523	7.8078	south
54decc07	7.8	south
8aea2c1	7.8146	south
2de0144c	7.8329	south
22ad2389	7.8318	south
12c65002	7.795	south
5b039230	7.8111	south
79427cad	7.8481	south
c63bb9d	7.8872	south
45cca1a4	7.9293	south
28bb42db	8.0039	south
1a2e480	9.8715	south
506ea07d	10.621	south
59876283	10.6544	south
4824d2f0	10.6556	south
792682f1	10.715	south
15209c0c	10.7185	south
382eecd9	10.7336	south
348cadb4	10.7452	south
5e8cd982	10.7579	south
712ea2fb	10.7824	south
3aabc044	10.7646	south
2061d4d5	10.7824	south
7a124fa8	10.8059	south
15f41827	10.8054	south
65bd3ae3	10.815	south
4568bcb4	10.844	south
12b004ee	10.8544	south
2d8f0488	10.8694	south
350a8f16	10.8688	south
4313daed	10.8672	south
6d2810b6	10.8968	south
39ddc90f	10.8825	south
4f3121f2	10.9119	south
e82db45	10.9044	south
31ce6c17	10.9342	south
191e273e	10.9424	south
37664e3e	10.941	south
3c142dc6	11.029	south
1d71bdf8	11.048	south
55e9e006	11.0935	south
1065efea	11.1015	south
5d51526c	11.1107	south
55a04049	11.1546	south
4b98acf4	11.1745	south
639b1b2d	11.1701	south
21f4f51f	11.1791	south
7a9476c	11.1886	south
45b40f89	11.1868	south
1b050f9e	11.2079	south
7d4d991	11.2396	south
15d72907	11.2474	south
2dfe5703	11.2164	south
4e9ca9f0	11.2506	south
14db699	11.2518	south
3ae298af	11.2652	south
7fceeb19	11.2645	south
7a59e301	11.2885	south
3a791e98	11.2985	south
118ab0ef	11.2562	south
4cd3e089	11.3068	south
67d9e2e1	11.2959	south
a932aae	11.3165	south
72200c31	11.2713	south
6c897d76	11.3369	south
2aea5649	11.3377	south
738796cd	11.3298	south
26d5804e	11.3405	south
29701693	11.3544	south
53413978	11.3552	south
313da3f2	11.3552	south
617fd2ef	11.3488	south
5b89ff88	11.3548	south
58a0fcf8	11.3642	south
2f76dd83	11.359	south
728544a7	11.3416	south
4cac21a6	11.3541	south
5af8ecf8	11.366	south
38aca1cb	11.3634	south
48fcb668	11.3686	south
6785ba96	11.3746	south
76022002	11.3526	south
45030a6a	11.3806	south
787bc91d	11.3845	south
57f6cc7f	11.3797	south
6e9a9e68	11.3593	south
1c05dbcc	11.3788	south
2d92cd37	11.3909	south
3d9553aa	11.3913	south
7162b574	11.3931	south
4fe25eba	11.3922	south
49bfa33b	11.3981	south
dfd50b0	11.3987	south
792030e2	11.3979	south
77cdd949	11.3988	south
25c190f1	11.4032	south
45855ee9	11.3978	south
1c1c3801	11.3874	south
25156bf2	11.3885	south
14c321ef	11.4051	south
78c17f0b	11.4053	south
b1cacbf	11.408	south
1134ea	11.4119	south
283993ae	11.4142	south
11326b5e	11.4097	south
1e0e31ce	11.4083	south
146b1aea	11.4154	south
3d524aea	11.3833	south
4885eb	11.4159	south
31de5265	11.4213	south
9d7c134	11.4213	south
b018fc3	11.4155	south
77e17125	11.4154	south
620a89cc	11.4182	south
685cff7d	11.4242	south
2e8541b8	11.4235	south
6f48104c	11.4253	south
13e6ab36	11.4187	south
2813bc08	11.4239	south
64dc9d17	11.4197	south
1f6d0c60	11.4251	south
11fcb7e2	11.4276	south
24d2825	11.4192	south
7bb34ccb	11.4198	south
6f0dabca	11.4318	south
7ddf6e8	11.4272	south
642ee377	11.4197	south
361ea539	11.4293	south
28780b58	11.43	south
30600975	11.43	south
573abc0f	11.4293	south
7b967948	11.4386	south
f30794e	11.4314	south
6ed9b60e	11.4377	south
71986e3c	11.4277	south
aa7b46e	11.3939	south
1d55afb1	11.4363	south
2217f757	11.4131	south
20d55766	11.4435	south
29e6842a	11.4412	south
10f3d387	11.4319	south
50da69c9	11.4263	south
50f7df6a	11.4406	south
6aad828c	11.4419	south
1b329dad	11.4343	south
257f442a	11.4502	south
748b253c	11.4392	south
5316b464	11.4532	south
383ec29e	11.4403	south
7feddac3	11.4516	south
21cd964d	11.4532	south
6f75bb11	11.4481	south
7bcf9b41	11.4434	south
50b4205c	11.4535	south
6ed13571	11.4545	south
7b02ec12	11.4348	south
3dc755e8	11.4572	south
7add7315	11.4394	south
5e237629	11.446	south
9ced4b3	11.4604	south
251de65a	11.433	south
500d5df4	11.4562	south
201cc2b3	11.4544	south
110a353	11.4631	south
6fe062f1	11.4631	south
31fa3879	11.4395	south
41e07956	11.4652	south
3563fd1b	11.4238	south
5cb7f439	11.4585	south
20c6d291	11.4634	south
4f6c6cf	11.4457	south
6ffb953c	11.4605	south
4dda8acc	11.4377	south
330f508a	11.4678	south
fb8eaf2	11.4669	south
224b5ed2	11.4596	south
41dd837a	11.4665	south
c1bf624	11.4587	south
63c5eeb5	11.4745	south
1fa229ec	11.4609	south
6fbedb67	11.4359	south
242edba0	11.4746	south
779e7a79	11.4668	south
59c46783	11.4587	south
1fe7326	11.4664	south
5297f1f6	11.4798	south
51040385	11.4692	south
51ea2ea	11.4741	south
7a2eb917	11.483	south
245a5c91	11.4741	south
769bf94e	11.471	south
6851ce7a	11.4554	south
45756d79	11.4752	south
468241a6	11.4737	south
58b19075	11.4846	south
33df23f5	11.4864	south
562fa3e7	11.4572	south
214d35c0	11.4858	south
2bf51811	11.4852	south
723d2baf	11.4487	south
2bf003d5	11.4824	south
6baebe0b	11.4672	south
13e459e3	11.4804	south
68716a3d	11.4814	south
7783fe7e	11.4767	south
2943e18f	11.4901	south
6dbecb78	11.4895	south
24b2e291	11.465	south
3946527f	11.4815	south
30f9c47b	11.4955	south
62566cb	11.4924	south
50cbe110	11.4913	south
7070a8c2	11.4621	south
4df2f65f	11.4947	south
66c3aa6b	11.4797	south
bf8bbec	11.4971	south
51bec39a	11.502	south
1086a2b3	11.5025	south
110274fe	11.4902	south
7392591b	11.5	south
24a9f9a3	11.5007	south
592b7c15	11.4843	south
2894dec5	11.4995	south
1f59182e	11.5132	south
5c2626b0	11.5044	south
7b6be165	11.5124	south
73d896fe	11.4955	south
1f887e43	11.5173	south
5488b498	11.4568	south
5b837b1f	11.5029	south
387ddd91	11.514	south
21f7941d	11.5048	south
e056afa	11.5208	south
2db717ce	11.5018	south
4ae1bbb0	11.5208	south
2b836901	11.5207	south
213f7631	11.5182	south
2ba15e4f	11.5095	south
3371d27f	11.5176	south
769de02f	11.5266	south
3dce93d6	11.4994	south
575c5324	11.4659	south
1bd42550	11.4806	south
4d570755	11.4909	south
60a3cc3a	11.4832	south
481535d6	11.4791	south
14f1656f	11.5316	south
1e6b7c1f	11.5342	south
62eb54b5	11.5233	south
3b42e8b9	11.5195	south
38be940f	11.5328	south
48565a1b	11.5372	south
1a7f8a6	11.5104	south
bdfa96f	11.5367	south
7a18764a	11.4985	south
56bc64b4	11.5405	south
737bcf37	11.5165	south
1781adac	11.5351	south
1265a703	11.5432	south
a1d3ef0	11.5386	south
4d379305	11.5078	south
533a8e35	11.5202	south
24ea57ca	11.5375	south
5a312a92	11.5281	south
c2169fc	11.528	south
205a9270	11.5472	south
5e9a8bff	11.547	south
247745ea	11.5408	south
510c082c	11.5532	south
258d70f1	11.5404	south
1e5ead1e	11.5535	south
63f3cb62	11.5549	south
32781e18	11.5348	south
b0515d0	11.5472	south
2b6316cb	11.5593	south
728373c1	11.5504	south
1d447d55	11.5496	south
61b40e43	11.5558	south
5e1095a9	11.5516	south
23ae320c	11.5431	south
5edb7c71	11.5643	south
2c3cb709	11.5716	south
d0bdebc	11.5133	south
a9f1639	11.5738	south
6ee58c78	11.5736	south
5a6d8eb9	11.5637	south
60a3132a	11.576	south
7357a584	11.5576	south
54c0813b	11.5738	south
74a47adc	11.574	south
764218e	11.5773	south
3601af2e	11.5843	south
7dc4a089	11.5849	south
36a504e2	11.5468	south
550681ae	11.5834	south
79811f38	11.548	south
6a0e93d3	11.5821	south
5c72e266	11.599	south
198c9f44	11.5785	south
2e66d82c	11.6078	south
77cad1a8	11.5964	south
5dc24fd2	11.6099	south
6e50e007	11.6121	south
670c69c5	11.6151	south
5f57bf9a	11.609	south
36aca810	11.5616	south
6255846c	11.612	south
c0f6b5	11.6251	south
190161c6	11.6185	south
41028685	11.6219	south
7af6b199	11.6005	south
3b25cc7	11.6524	south
2438f7	11.6683	south
47b00ff6	11.6996	south
294c175f	11.7166	south
4e6899db	11.7683	south
69e94743	11.7757	south
42376c89	12.6251	south
20e75658	13.2796	south
317c817c	13.5707	south
75059fac	13.5378	south
7de8c13a	13.6784	south
67e7dd8d	13.6742	south
13ce12fc	13.7142	south
50f2d510	13.7124	south
f9a1da4	13.743	south
195bc5d4	13.7493	south
5abdd256	13.7591	south
3262430d	13.7588	south
6861b54e	13.7704	south
8e24e78	13.7738	south
2eb9c06e	13.7928	south
1fed5f11	13.7975	south
5808be6b	13.7774	south
18e7812d	13.8064	south
4ae2a259	13.855	south
53d7927c	13.9515	south
66255f3d	13.9466	south
45fd8f4f	13.9847	south
5a928be	14.0288	south
6ef148d	14.286	south
7d5302ab	14.4938	south
42599d59	14.5038	south
6dbda62a	14.5452	south
2978c99	14.5704	south
3498f77b	14.5922	south
113184b8	14.6153	south
3714abbf	14.6151	south
4796af08	14.6158	south
85bf998	14.6112	south
16953177	14.6268	south
4606c0a5	14.5959	south
7aa20f4f	14.6476	south
7f5374	14.6312	south
7e274ba	14.657	south
2ae90a83	14.6734	south
4fb1cb75	14.6709	south
1ff704a	14.6852	south
2912c4d7	14.6929	south
74f42316	14.6912	south
3173e0d2	14.6813	south
69a4f65a	14.7058	south
4d4f8fbf	14.6831	south
5db26d7a	14.6822	south
3da9a4de	14.7043	south
543cdd0d	14.719	south
567c3285	14.7319	south
510d8d8a	14.7401	south
484073ba	14.7177	south
747f19a7	14.7274	south
5def252b	14.7498	south
612c0b60	14.737	south
2339abc7	14.7267	south
901997f	14.7546	south
5894aa8d	14.7407	south
251ecb7b	14.7501	south
25b1be3e	14.7435	south
42d410d3	14.7758	south
3c940123	14.7698	south
7ed0771	14.7795	south
1a954dd1	14.8105	south
6c1a9be1	14.8189	south
9076cd0	14.8204	south
503d532	14.7934	south
335ff1ef	14.8537	south
53bc2dc9	14.8487	south
36eef4bb	14.8758	south
63eb258a	14.8728	south
798bdff2	14.9006	south
54c57290	14.9117	south
4b4acf47	14.8915	south
3d8cf09c	14.9133	south
71f1feb	14.9429	south
777de46f	14.9932	south
4e440d68	14.9729	south
1b0ded96	15.0164	south
28ad40bc	15.0678	south
3882149e	15.1325	south
2408e829	15.2401	south
58376fe0	15.3339	south
2361c73e	15.3323	south
531226c8	15.5496	south
2972b0e6	15.5686	south
45670b16	15.5666	south
74f356e6	15.5891	south
46f11502	15.6145	south
2687b917	15.6637	south
21c3ed5f	15.6452	south
7a06a11c	15.6439	south
1f35792c	15.6662	south
1f1a657b	15.6987	south
b11b8ba	15.686	south
3a59900b	15.7075	south
435286bf	15.7257	south
79163b9f	15.7257	south
3ce84754	15.7302	south
1966a257	15.7142	south
6b0222fe	15.7529	south
33a50544	15.7248	south
71700ace	15.7413	south
65217b7e	15.7593	south
32f30634	15.7665	south
6eb8452	15.7668	south
1721b28d	15.7588	south
4eb3b4e4	15.7763	south
f3f849a	15.782	south
434ad951	15.7769	south
133b09e4	15.7936	south
2f66bcdc	15.7757	south
498fb60c	15.8035	south
41376436	15.7871	south
4d1a87a6	15.8004	south
192960bc	15.8098	south
2e988e1b	15.8184	south
187ca5c5	15.8033	south
7c526b57	15.8306	south
792a464a	15.8229	south
3a7f0cf9	15.832	south
771e2015	15.8446	south
2ef4ab84	15.8875	south
5559dcaf	15.8936	south
49574b92	15.9162	south
62350e78	15.9242	south
21fedace	15.9492	south
16feea81	15.9397	south
5c8d69d7	15.9578	south
6b69a665	15.9682	south
5c583a6b	15.9719	south
646c618	16.0008	south
2138942d	16.003	south
5a0a1c52	16.033	south
4105fa7f	16.0262	south
68683f5d	16.0234	south
23228ed6	16.1558	south
252a2672	16.1797	south
3f1c3089	16.1808	south
4d142049	16.2099	south
25ef21c	16.2716	south
61a23385	16.305	south
6276c86	16.3285	south
3906ffcf	16.2937	south
3ee2786f	16.3014	south
44cb2682	16.3669	south
c2a9ed5	16.4152	south
3a05edc0	16.4222	south
c26c58a	16.406	south
1feb1c64	16.4308	south
7a413358	16.4507	south
60b3df2e	16.4644	south
4cdf7876	16.4702	south
7e71fcd5	16.4485	south
6d08ab7f	16.4634	south
5bf34cc3	16.4702	south
19f8d166	16.4772	south
2f9ff46c	16.4916	south
21eccebc	16.4637	south
5b7836fd	16.5025	south
53b8e541	16.4909	south
3695a274	16.4999	south
6b6a4ae8	16.5045	south
5207ef97	16.4871	south
39bd1050	16.4805	south
18ce1b73	16.5011	south
73eac609	16.5018	south
70bad6f8	16.4877	south
68a29d94	16.4981	south
6748a7f8	16.4927	south
7484359b	16.4864	south
2852e7b6	16.502	south
22028211	16.5015	south
638b3a12	16.4893	south
5e6eddb3	16.5202	south
2028742a	16.522	south
70eb7421	16.5261	south
40660e94	16.535	south
4e4c7c4	16.5367	south
524c2a36	16.5337	south
65dac1d8	16.5211	south
6184c1ae	16.4882	south
52cb2d37	16.5312	south
30844a2c	16.5419	south
2c23589e	16.5491	south
52f561eb	16.5503	south
3ad98c4c	16.5496	south
2b07c657	16.5287	south
2dc3898d	16.5516	south
42c3333d	16.5312	south
6c3b291	16.5603	south
4c83b380	16.5526	south
981f598	16.5562	south
1d25e802	16.5533	south
18515b1d	16.5675	south
6f96ba67	16.567	south
709f0752	16.5599	south
39009e33	16.5611	south
76bb85c0	16.546	south
171797ab	16.5315	south
62d95a55	16.5705	south
28008d59	16.5572	south
2b1cea37	16.5764	south
445b17d7	16.5756	south
591e05c6	16.5639	south
7efc6bff	16.5808	south
1333a3cf	16.5625	south
1b45a8cf	16.5641	south
1a4dcaf0	16.589	south
5f08b44b	16.5915	south
1ba3e9d9	16.5928	south
5164774e	16.5357	south
62287e98	16.5927	south
5fe7b418	16.5881	south
3ee08503	16.5768	south
ecdcd61	16.5741	south
236794ab	16.5961	south
41c26986	16.5791	south
5d3653a	16.55	south
6f589899	16.5932	south
3fdefa3e	16.6047	south
73879a0c	16.5955	south
4e503d90	16.5956	south
33a0c560	16.5923	south
3dd99b56	16.6053	south
1617e312	16.6067	south
19daf12f	16.6084	south
52a1b9c9	16.6098	south
49b3ac4b	16.5172	south
78a9f2f8	16.5954	south
1786c521	16.6136	south
49f7ea80	16.6129	south
3e56a6aa	16.6086	south
1f41a38b	16.6055	south
3159b1a8	16.6129	south
58efaadc	16.5973	south
24541389	16.6209	south
580dd717	16.6196	south
24799a1a	16.625	south
2b2d3cbd	16.6247	south
7bf1080b	16.6152	south
1ba37a6a	16.5984	south
3f7478e2	16.6095	south
71ff11d1	16.642	south
6814114a	16.6198	south
3a62bc6	16.6284	south
3bfd5420	16.6354	south
161d08f4	16.6543	south
240bb48a	16.6146	south
631f9aa2	16.6376	south
2858f8d6	16.6433	south
33a6edc4	16.6513	south
27cb2fce	16.6597	south
5315e627	16.6581	south
4de1899b	16.6115	south
3b085e47	16.6626	south
e7de26e	16.6432	south
32bd3e6c	16.6575	south
4ff85f68	16.6686	south
6a882e1c	16.6497	south
34d6428e	16.6704	south
361e88f4	16.663	south
3cc10af5	16.6565	south
3b0f63e8	16.6615	south
41dd0b48	16.6556	south
1501a7c8	16.6455	south
7831d5f8	16.6572	south
39ab91f8	16.6708	south
62a4905d	16.6649	south
299a0c1d	16.6795	south
22bb5b38	16.6712	south
1f944912	16.6779	south
45b5fbdc	16.6565	south
3fac35a1	16.671	south
64b5f591	16.6963	south
5e204bce	16.6965	south
4ba8944a	16.6968	south
3b02ae36	16.6946	south
662bd301	16.6988	south
2a70c686	16.6947	south
2772dc80	16.7057	south
3966bca4	16.6941	south
10906270	16.7069	south
6c83dac8	16.705	south
656cdb8b	16.6985	south
504ca938	16.6667	south
202a62c2	16.7137	south
7fd16c48	16.7062	south
1a44331a	16.7086	south
fa2bc80	16.6948	south
5be91856	16.704	south
27101152	16.701	south
34a42d12	16.7339	south
7dce3d1d	16.7439	south
26d7f264	16.7458	south
5f9d1b9c	16.761	south
6b5e966c	16.748	south
64f0ab16	16.7603	south
473438ee	16.7612	south
15131e5c	16.7556	south
39681a51	16.7863	south
3c279631	16.8342	south
4fa7ebe	16.8853	south
5e32f47f	16.9264	south
4a3ac422	16.99	south
3ad8a5f	18.4747	south
2d92060d	18.5037	south
24d7d9c2	18.5536	south
e3d0c77	18.5756	south
7152f335	18.5752	south
23899482	18.5831	south
57ef894c	18.5727	south
2f4c588e	18.6345	south
7daf8c21	18.641	south
5a36f20f	18.647	south
408ac68c	18.6506	south
392192ee	18.65	south
1bdc30bd	18.6702	south
3b0330d6	18.6805	south
4fe1521	18.6735	south
6892aeea	18.6472	south
11038aa7	18.7024	south
4c46b701	18.7096	south
424214b8	18.7149	south
504ef6ec	18.7168	south
176af27c	18.721	south
3cbc8373	18.7382	south
5639ffd8	18.7482	south
53a25d5d	18.7244	south
1e79848e	18.7554	south
d5b155f	18.7378	south
27ecaa1f	18.7668	south
62d32e97	18.7835	south
7cc18cd3	18.7831	south
1d979f39	18.797	south
74a3f14f	18.8065	south
652881d9	18.8147	south
53288423	18.7999	south
6ebfddd7	18.8494	south
613d2f44	18.8487	south
664e76fb	18.8664	south
50333da9	18.8592	south
5856740e	18.9005	south
67f8a8c7	18.985	south
469b9424	19.0195	south
4b66fe28	19.0597	south
2ab04466	19.061	south
53a98fa0	19.1727	south
3e9a44b0	19.2535	south
40d47e82	19.3363	south
1e7022b2	19.4284	south
3dd36155	19.4453	south
63e4495e	19.4654	south
14330550	19.4748	south
21c75996	19.4843	south
67646e3a	19.4859	south
559af650	19.4703	south
44741a3f	19.5043	south
51b05145	19.5426	south
39350f93	19.5442	south
5391b94f	19.5299	south
14651b74	19.5772	south
5fce24eb	19.5832	south
4a61c459	19.5962	south
2681c5b8	19.6116	south
3e58993d	19.5955	south
1940e5d	19.6018	south
276a27e5	19.634	south
52c5e5c3	19.6214	south
5f366823	19.6318	south
57662fac	19.6363	south
6a0b49de	19.6756	south
3e741520	19.6785	south
13724ed8	19.6504	south
60c4210f	19.6724	south
5c12090f	19.6796	south
405111a7	19.6868	south
10c61536	19.673	south
4c82c9df	19.6761	south
67ddfc3c	19.6951	south
5d44503e	19.6816	south
15fb2d70	19.7025	south
1f2f6fbe	19.6856	south
1471d3ce	19.7107	south
660b679e	19.7142	south
4732a317	19.7081	south
711f97a8	19.7171	south
af2e648	19.7233	south
7a4b7c14	19.7162	south
12abc00a	19.7214	south
67c5d03d	19.7091	south
5fe21cf1	19.7211	south
bd4442c	19.7434	south
1f1b8dd2	19.7321	south
68d6d90	19.731	south
40f2ee41	19.7333	south
4b5ca18d	19.7458	south
32bad55d	19.7662	south
63ec9683	19.7726	south
3550eda2	19.7669	south
4ca36ccd	19.7817	south
5db03053	19.7772	south
72b78a27	19.775	south
73596377	19.7875	south
224ae52a	19.79	south
10a906da	19.7771	south
733ecf53	19.7969	south
1b2e04ae	19.7709	south
72d17d96	19.8199	south
34c2edb9	19.8199	south
6ffd42a2	19.7957	south
6652a8af	19.8283	south
6a82f7e5	19.8275	south
2f68a9a	19.8635	south
5dbcb1f1	19.853	south
4ec88c58	19.913	south
7d14c173	20.0015	south
5ae269a1	20.012	south
6b20ac1a	20.3488	south
e6d66b9	20.3781	south
65144251	20.5966	south
19933ed4	20.6219	south
70bcd44d	20.6373	south
6e573e60	20.6607	south
751f9f4c	20.6912	south
69b89973	20.6867	south
41c57508	20.7112	south
37ad3b31	20.691	south
